tweets,label
"['punca', 'politician', 'duit', 'sanggup', 'gadai', 'maruah', 'gadai', 'tanah', 'gadai', 'bangsa', 'hakikat', 'rakyat', 'bumiputera', 'yg', 'siksa', 'kaum', 'cina', 'pandai', 'panggil', 'adik', 'adik', 'kaum', 'china', 'stay', 'gabung', 'utk', 'senang', 'nak', 'melayu']",R
"['ekspoirnya', 'bangsa', 'belanda', 'dagang', 'antara', 'pegang', 'orang', 'timur', 'asing', 'bangsa', 'cina', 'bangsa', 'indonesia', 'ecer', 'milik', 'jiwa', 'wiraswasta', 'jenis', 'tanam', 'sea', 'pelihara', 'laksana', 'politik']",Non_R
"['emg', 'cina', 'gbsa', 'islam', 'bangsat', 'ngapain', 'nanya', 'gitu']",Non_R
"['cina', 'dapat', 'salah', 'masuk', 'jail', 'curi', 'wang', 'raayat', 'makan', 'rasuah', 'hukum', 'politic', 'sahaja', 'bangsa', 'raayat', 'malaysia', 'penting', 'malaysia', 'racist', 'bro', 'keluarga', 'keluarga', 'malaysia']",Non_R
"['media', 'mainstream', 'masuk', 'angin', 'anjing', 'cina', 'liar', 'diam', 'ribu', 'bahasa', 'sdh', 'beli', 'cina', 'bangsat']",R
"['subtle', 'racism', 'malaysia', 'nasi', 'goreng', 'cina', 'nasi', 'goreng', 'mamak', 'nasi', 'goreng', 'kampung', 'bangsat']",Non_R
"['bangsa', 'cina', 'yg', 'kbanykkn', 'kelas', 'bawah', 'tu', 'pergi', 'join', 'mpaja', 'untk', 'lawan', 'jepun', 'bangsa', 'india', 'tu', 'lbh', 'selesa', 'dgn', 'jepun', 'sbb', 'jepun', 'janji', 'merdeka', 'dkt', 'negara', 'india', 'https', 'twitter', 'com', 'bukanpengkhian', 'status']",Non_R
"['kesan', 'didik', 'harmoni', 'kaum', 'sekolah', 'bangsa', 'lahir', 'golong', 'melayu', 'majoriti', 'sek', 'bangsa', 'anggap', 'sebut', 'kata', 'kait', 'bangsa', 'pei', 'melayu', 'cina', 'india', 'taboo', 'ras']",Non_R
"['tka', 'cina', 'karpet', 'merah', 'gaji', 'tinggiini', 'nama', 'migrasi', 'rakyat', 'tiongkok', 'indonesia', 'jdkan', 'sj', 'indochina', 'ktp', 'pribumi', 'buang', 'laut', 'puasseumur', 'hidup', 'dr', 'zaman', 'hao', 'smp', 'skrg', 'lihat', 'orang', 'yg', 'hancur', 'bangsa', 'terang', 'an', 'biar']",R
"['karna', 'kalo', 'indoesia', 'hukum', 'acara', 'tv', 'kantor', 'bahasa', 'indonesia', 'sekolah', 'bangsa', 'kurikulum', 'wajib', 'bahasa', 'indonesia', 'malaysia', 'orang', 'turun', 'china', 'china', 'malaysia', 'sekolah', 'sekolah', 'cina']",Non_R
"['cina', 'racist', 'yg', 'problem', 'nya', 'libtard', 'jer', 'terima', 'dapat', 'kat', 'twitter', 'konsep', 'liberal', 'nak', 'salah', 'bangsa', 'agama']",Non_R
"['d', 'mana', 'bangsat', 'cina', 'yg', 'mmpjuangkan', 'hak', 'maaf', 'ras', 'tp', 'knyataan', 'oh', 'ya', 'bukit', 'kepong', 'jgn', 'lupa']",R
"['when', 'i', 'say', 'muad', 'cina', 'i', 'don', 't', 'mean', 'muallaf', 'i', 'mean', 'people', 'who', 'tries', 'to', 'appease', 'to', 'the', 'malay', 'crowd', 'by', 'tunggang', 'agama', 'menghentam', 'bangsa', 'yg', 'tukar', 'agama', 'bangsa', 'faham']",R
"['bangsa', 'msia', 'ideologi', 'dap', 'tuntut', 'samarata', 'hak', 'kaum', 'dap', 'lembaga', 'mrk', 'dpt', 'untung', 'melayu', 'cina', 'dn', 'india', 'pnh', 'satu', 'lwn', 'jepun', 'dn', 'komunis', 'sbgi', 'kaum', 'tlh', 'ujud', 'semangat', 'solidariti', 'kpd', 'bangsa', 'msia', 'dapmalaysia', 'musang', 'bulu', 'ayam']",Non_R
"['pei', 'gelar', 'pahlawan', 'juang', 'yg', 'gugur', 'medan', 'perang', 'tanah', 'air', 'kaya', 'bangsa', 'asing', 'cina']",R
"['masalah', 'mundur', 'tinggal', 'ni', 'india', 'cina', 'melayu', 'org', 'asli', 'yg', 'alas', 'bumiputera', 'tu', 'alas', 'yg', 'kenal', 'bangsa', 'tu', 'bangsa', 'kadang', 'tu', 'wujud', 'sempadan', 'kaya', 'didik', 'dlm', 'bangsa']",Non_R
"['sok', 'sabar', 'pdhl', 'bego', 'bangsat']",Non_R
"['bangsa', 'melayu', 'perang', 'bermat', 'mati', 'last', 'last', 'bangsa', 'cina', 'yg', 'senang', 'lenang', 'tanah', 'melayu', 'ni', 'tahi']",R
"['turun', 'arab', 'cina', 'india', 'pribumi', 'asli', 'yg', 'jiwa', 'raga', 'nasionalisme', 'indonesia', 'bangsat', 'bangsa', 'https', 'twitter', 'com', 'malika', 'status']",Non_R
"['cina', 'ras', 'bangsat', 'mana']",R
"['sebenaenya', 'agenda', 'cina', 'ni', 'perhati', 'lately', 'ni', 'nak', 'cabar', 'cetus', 'balah', 'kaum', 'teruk', 'sangat', 'layan', 'kat', 'bangsa', 'cina', 'malaysia', 'ni']",R
"['eh', 'cina', 'halau', 'india', 'rumah', 'sewa', 'pegi', 'semangat', 'minorities', 'should', 'stand', 'together', 'ni', 'dah', 'ckp', 'bangsa', 'sepet', 'tu', 'ngn', 'melayu', 'panggil', 'mudblood', 'korg', 'nak', 'pdg', 'kaum', 'yg', 'lg', 'mud', 'dr', 'melayu', 'xpe', 'yg', 'ras', 'yg', 'mcm', 'ni', 'hak', 'asasi', 'https', 'twitter', 'com', 'fmtoday', 'status']",R
"['ya', 'basmi', 'asabiyah', 'seru', 'anut', 'islam', 'cina', 'masuk', 'islam', 'rela', 'pimpin', 'bangsa', 'cina', 'https', 'twitter', 'com', 'limweijiet', 'status']",Non_R
"['nasionalisme', 'prioritas', 'potensi', 'anak', 'bangsa', 'tka', 'negara', 'cina', 'tentu', 'arah', 'bijak', 'yg', 'rasional', 'dasar', 'koalisi', 'politik', 'penting', 'kelompok', 'ekonomi']",R
"['bangsat', 'kau', 'cina', 'datang', 'pki', 'anjing']",R
"['lagi', 'mandarin', 'speaking', 'only', 'sehingga', 'nak', 'sewa', 'rumah', 'pilih', 'bangsa', 'sangat', 'racist', 'malaysia', 'melayu', 'cina', 'india', 'akal', 'berfikir', 'renung', 'renung']",Non_R
"['penat', 'penat', 'ajar', 'juang', 'gaji', 'bangla', 'diskriminasi', 'naik', 'gaji', 'pangkat', 'pelbagai', 'bangsa', 'patut', 'hapus', 'tuntut', 'hak', 'kesamarataan', 'takda', 'gaji', 'pangkat', 'cina', 'melayu', 'india', 'kotak', 'katik', 'https', 'twitter', 'com', 'hakamyouth', 'status']",R
"['anak', 'malaysia', 'cakap', 'melayu', 'pon', 'level', 'level', 'towkey', 'judi', 'jenis', 'duduk', 'ngan', 'bangsa', 'cina']",R
"['duduk', 'malaysia', 'kenal', 'perangai', 'cina', 'bang', 'kes', 'bendera', 'balik', 'byk', 'dah', 'bangsa', 'yg', 'jugak', 'apply', 'kerja', 'buah', 'company', 'cina', 'nak', 'org', 'tu', 'ckp', 'mandarin', 'kau', 'je', 'x', 'nampak', 'tambah', 'dgn', 'lancong', 'cina', 'dtg', 'x']",R
"['rindu', 'bangsa', 'penuh', 'ngan', 'adap', 'hormat', 'paham', 'bangsa', 'adalahbangsa', 'melayu', 'bangsa', 'cinabangsa', 'indiabukan', 'bangsa', 'bangsa', 'viral', 'penuh', 'sifat', 'benci']",Non_R
"['negeri', 'musuh', 'besar', 'nya', 'kacung', 'cina', 'komunis', 'alias', 'khianat', 'bangsa', 'helder', 'cina', 'komunis', 'alias', 'khianat', 'bangsa', 'centeng', 'cina', 'komunis', 'alias', 'khianat', 'bangsa', 'cukong', 'cina', 'komunisyang', 'beentangan', 'agama', '', 'n', 'pancasila', 'pic', 'twitter', 'com', 'jbcs', 'fxt', 'y']",R
"['toyol', 'cina', 'jho', 'low', 'bela', 'najib', 'bossmelayukau', 'korang', 'hot', 'heran', 'bin', 'ajaib', 'pimpin', 'melayu', 'kau', 'nombor', 'jual', 'kiri', 'kanan', 'bangsa', 'dubai', 'spore', 'europe', 'us', 'duit', 'rakyat', 'bagi', 'free', 'hangat', 'pulak', 'kat', 'pimpin', 'melayu', 'umno']",Non_R
"['dakwa', 'cina', 'yg', 'hina', 'tentera', 'ni', 'pic', 'twitter', 'com', 'fugob', 'qz', 'w']",Non_R
"['gtt', 'yg', 'sepenuh', 'hati', 'cerdas', 'anak', 'bangsa', 'honor', 'tdk', 'banding', 'kerja', 'cina', 'yg', 'fi', 'indonesia']",R
"['cina', 'ni', 'hina', 'tentera', 'apasal', 'dakwa', 'pic', 'twitter', 'com', 'e', 'fcfngaoi']",Non_R
"['cina', 'ni', 'yg', 'hina', 'askar', 'apasal', 'dakwa', 'mahkamah', 'pic', 'twitter', 'com', 'amumpzvkhq']",Non_R
"['kumpul', 'melayu', 'ria', 'rekrut', 'anak', 'muda', 'seai', 'niaga', 'anak', 'muda', 'medium', 'kembang', 'business', 'pungpang', 'cerita', 'pasal', 'bangsa', 'tapak', 'niaga', 'milik', 'cina']",Non_R
"['malu', 'melayu', 'sorg', 'bangsa', 'cina', 'mahu', 'ego']",Non_R
"['dokter', 'cina', 'lengkap', 'derita', 'bangsa']",R
"['komunis', 'cina', 'usir', 'negeri', 'cina', 'bangsat', 'sumber', 'sakit']",R
"['la', 'yg', 'bakar', 'sentimen', 'bangsa', 'cuba', 'ganggu', 'gugat', 'duduk', 'bangsa', 'cina', 'india', 'tuju']",Non_R
"['cina', 'kafir']",Non_R
"['ngapa', 'sih', 'temen', 'yg', 'hijrah', 'dekat', 'hukum', 'kafir', 'harom', 'veikalnya', 'yg', 'bikin', 'adem', 'jd', 'ga', 'ketemu', 'perkara', 'apdet', 'ig', 'cari', 'emis', 'org', 'cina', 'huft', 'sy', 'jd', 'sedih', 'ya', 'allah', 'engkau', 'yg', 'maha', 'tau', 'isi', 'hati']",Non_R
"['loh', 'yg', 'nembakin', 'org', 'tangsel', 'aje', 'untungnye', 'cina', 'kafir', 'jd', 'kgk', 'heboh', 'radikal', 'radikul', 'dah', 'apa', 'alasannye', 'bubarin', 'yg', 'balap', 'liar', 'tp', 'yg', 'tembak', 'pejal', 'kaki']",R
"['may', 'cina', 'kafir', 'harbi', 'laknatullah', 'lim', 'guan', 'eng', 'and', 'dap', 'laknatullah', 'komunis', 'yahudi', 'rest', 'in', 'hell', 'forever']",R
"['adil', 'utk', 'beri', 'terima', 'rasuah', 'nama', 'cina', 'kafir', 'harbi', 'lim', 'duan', 'eng', 'laknatullah', 'may', 'dap', 'laknatullah', 'and', 'lim', 'guan', 'eng', 'laknatullah', 'rest', 'in', 'jail', 'and', 'hell', 'forever']",R
"['dasar', 'cina', 'komunis', 'kafir', 'https', 'twitter', 'com', 'vivacoid', 'status']",R
"['netral', 'konotasi', 'buruk', 'gantung', 'individu', 'banding', 'dg', 'hina', 'jokowi', 'yg', 'nyebut', 'komunis', 'antek', 'cina', 'kafir', 'munafik', 'dll', 'gak', 'penjara', 'jokowi', 'gak', 'hina', 'gak', 'lapor']",Non_R
"['gk', 'ngei', 'lg', 'mw', 'blng', 'utk', 'umat', 'muslim', 'yg', 'msih', 'bela', 'in', 'cina', 'allah', 'swt', 'yg', 'hati', 'n', 'perilaku', 'manusia', 'mending', 'jdi', 'kafir', 'dp', 'munafik']",R
"['softex', 'emak', 'lu', 'buat', 'kafirr', 'cuk', 'twitter', 'skrg', 'nih', 'kafir', 'cuk', 'hp', 'lu', 'jgn', 'jgn', 'buat', 'cina', 'x']",R
"['cina', 'kafir', 'teroris', 'bangsat']",R
"['trs', 'emg', 'indonesia', 'jg', 'cm', 'py', 'soekarno', 'doang', 'lg', 'py', 'cebong', 'gk', 'dl', 'jaman', 'jajah', 'kadrun', 'bantu', 'indonesia', 'scr', 'moral', 'n', 'matriil', 'pr', 'negeri', 'kadrunlah', 'yg', 'peama', 'aku', 'indonesia', 'merdeka', 'nih', 'babi', 'cina', 'kebykn', 'bsnye', 'cm', 'ngrecoki', 'n', 'bantu', 'jajah', 'kafir']",R
"['lat', 'umat', 'dik', 'pks', 'elu', 'mah', 'ngbanggain', 'vaksin', 'buat', 'rusia', 'rusia', 'jg', 'komunis', 'ngbanggain', 'vaksin', 'amerika', 'buat', 'kafir', 'nyoba', 'vaksin', 'produk', 'cina', 'udh', 'trlanjur', 'cuci', 'otak', 'isu', 'buat', 'suhao', 'nunggu', 'modar', 'masal', 'kaum', 'model', 'lu', 'mah']",R
"['lat', 'umat', 'dik', 'pks', 'elu', 'mah', 'ngbanggain', 'vaksin', 'buat', 'rusia', 'rusia', 'jg', 'komunis', 'ngbanggain', 'vaksin', 'amerika', 'buat', 'kafir', 'nyoba', 'vaksin', 'produk', 'cina', 'udh', 'trlanjur', 'cuci', 'otak', 'isu', 'buat', 'suhao', 'nunggu', 'modar', 'masal', 'kaum', 'model', 'lu', 'mah']",R
"['hancur', 'agama', 'karna', 'tanda', 'salib', 'yahudi', 'cina', 'kafir', 'ya', 'drun', 'kadrun', 'yg', 'hancur', 'agama', 'ya', 'yg', 'demo', 'triak', 'nama', 'alloh', 'halal', 'darah', 'org', 'yg', 'beda', 'pandang', 'ama', 'lo', 'drun', 'pic', 'twitter', 'com', 'korgtf', 'ji']",Non_R
"['muda', 'udah', 'teroris', 'sayang', 'cina', 'kafir', 'coba', 'pribumi', 'goreng', 'bagus', 'https', 'twitter', 'com', 'bintang', 'status']",R
"['cina', 'kafir', 'dap', 'dgn', 'melayu', 'umno', 'kleptokrat', 'share', 'bilik', 'sg', 'buloh', 'mari', 'tepuk', 'tangan']",R
"['malaysia', 'bangsa', 'cina', 'india', 'hina', 'rasulullah', 'nilai', 'rm', 'k', 'rendah', 'bayang', 'dap', 'raja', 'ringan', 'mulut', 'bangsa', 'kafir', 'kutuk', 'hina', 'rasulullah', 'melayu', 'bangsat', 'junjung', 'dap', 'pei', 'syahredzan', 'https', 'twitter', 'com', 'sinaronline', 'status']",R
"['peanyaan', 'yg', 'yg', 'pura', 'islam', 'yg', 'pakai', 'daster', 'jidat', 'gosong', 'yg', 'teriak', 'anti', 'cina', 'anti', 'produk', 'kafir', 'haji', 'suruh', 'pake', 'onta', 'jgn', 'pakai', 'hp', 'karna', 'produk', 'kafir']",Non_R
"['ruu', 'no', 'kafir', 'cina', 'sipit', 'sosial', 'media', 'cari', 'porno', 'trimakasih']",R
"['puak', 'anjing', 'bangsat', 'celaka', 'dap', 'komunis', 'ni', 'bukti', 'bukti', 'salah', 'cakap', 'xsalah', 'dah', 'tau', 'dah', 'hidup', 'puak', 'kafir', 'laknat', 'ni', 'duit', 'jual', 'kapal', 'sapu', 'babi', 'cina', 'dap', 'bangsat', 'datang']",R
"['langsung', 'kau', 'sokong', 'agenda', 'madey', 'pecah', 'orang', 'melayu', 'kau', 'bangga', 'sekutu', 'cina', 'kafir', 'd', 'pigs']",R
"['zoom', 'buat', 'cina', 'kafir', '', '']",R
"['tangkap', 'bahasa', 'isyarat', 'bpk', 'erick', 't', 'yg', 'kelinci', 'coba', 'vaksin', 'cina', 'tsb', 'mengindentipikasikan', 'vaksin', 'tsb', 'aman', 'rakyat', 'yg', 'daulat', 'tolak', 'kelinci', 'coba', 'vaksin', 'bangsa', 'kafir', 'tsb']",R
"['sasar', 'yg', 'tuju', 'segmen', 'baca', 'kilas', 'benci', 'china', 'pokok', 'china', 'kafir', 'baca', 'judul', 'eksekusi', 'konfirmasi', 'kroscek', 'banding', 'terballik', 'duit', 'tki', 'yg', 'bawa', 'cina', 'indonesia']",Non_R
"['kafir', 'nya', 'gue', 'orang', 'cakap', 'gue', 'cina']",Non_R
"['panjul', 'luh', 'ulama', 'ulama', 'su', 'kelesss', 'numoang', 'makan', 'nyinyir', 'muipusat', 'vangke', 'luh', 'cina', 'kafir']",R
"['kelompok', 'ustad', 'gadungan', 'n', 'ustad', 'abal', 'abal', 'teriak', 'teriak', 'anti', 'cina', 'anti', 'aseng', 'anti', 'kafir', 'aneh', 'kasih', 'amplop', 'sm', 'org', 'cina', 'kafir', 'eh', 'mala', 'diam', 'bahasa', 'aneh', 'koar', 'koar', 'anti', 'cina', 'anti', 'kafir', 'langsung', 'hilang', 'bangsaaaat']",Non_R
"['koruptor', 'cina', 'pake', 'otak', 'koruptor', 'pks', 'pake', 'ayat', 'kafir', 'gak', 'bawa', 'agama', 'korupsi', 'yg', 'agama', 'bener', 'kode', 'korupsi', 'pake', 'agama', 'korupsi', 'alquran', 'dana', 'haji', 'sapi', 'umroh', 'yg', 'ngaku', 'agama', 'bener', 'sikafir', 'gak', 'ngurusin', 'haji', 'quran']",Non_R
"['tag', 'membernya', 'biar', 'kasih', 'klarifikasi', 'k', 'febijkt']",Non_R
"['kasih', 'tau', 'ulama', 'menang', 'kalah', 'kaum', 'kafir', 'munafiq', 'syiah', 'liberal', 'udah', 'rawan', 'vaksin', 'virus', 'cina', 'pic', 'twitter', 'com', 'sirink', 'dk']",Non_R
"['bukti', 'klo', 'lu', 'anak', 'riau', 'bukti', 'bong', 'ayo', 'akta', 'lahir', 'lu', 'turun', 'babi', 'kafir', 'bong', 'cina', 'kayak', 'elu', 'minggat', 'wuhan', 'masik', 'ngompreng', 'dimarih']",R
"['kafir', 'dunia', 'muslim', 'india', 'cina', 'aja', 'kafir', 'milyar', 'jull', 'blm', 'eropa', 'amerika', 'afrika', 'yg', 'peanyaan', 'kah', 'tuhan', 'nyiptain', 'orang', 'kafir', 'yg', 'kafir', 'malem', 'adem', 'adem', 'aja', 'tu', 'gk', 'kaya', 'yg', 'iman', 'arab', 'sono', 'ribut', 'mulu']",Non_R
"['beda', 'om', 'yg', 'pki', 'udah', 'trade', 'mark', 'aseng', 'cina', 'kafir']",R
"['ayat', 'tu', 'penah', 'dgr', 'sblm', 'pru', 'nang', 'dgn', 'cicit', 'cicit', 'kencingggggg', 'rakyat', 'sbb', 'pangkah', 'cina', 'dap', 'dosa', 'pangkah', 'kafir', 'please', 'tanggung', 'my', 'dosa', 'kt', 'akhirat']",R
"['dapmalaysia', 'kes', 'cina', 'kafir', 'harbi', 'laknatullah', 'lim', 'guan', 'eng', 'kena', 'tahan', 'bawa', 'mahkamah', 'babi', 'kena', 'troll', 'anak', 'babi', 'blok', 'nampak', 'takut', 'batang', 'so', 'well', 'may', 'lim', 'guan', 'eng', 'and', 'dap', 'laknatullah', 'rest', 'in', 'hell', 'forever', 'pic', 'twitter', 'com', 'xtuvtdqojn']",R
"['ane', 'ga', 'si', 'cina', 'kafir', 'proses', 'wercok', 'https', 'twitter', 'com', 'demokrasisemu', 'status']",R
"['hahaha', 'taik', 'nya', 'anjing', 'kau', 'panjul', 'cina', 'kafir']",R
"['andi', 'malarangeng', 'setia', 'novanto', 'anggelina', 'sondakh', 'lufti', 'hasan', 'misbahum', 'ratus', 'nyuri', 'uang', 'negara', 'yg', 'asal', 'pajak', 'yg', 'bayar', 'kaum', 'konglomerat', 'cina', 'kafir', 'parah']",R
"['cina', 'sdh', 'komunis', 'lg', 'vaksin', 'yg', 'cina', 'hijrah', 'mualaf', 'masuk', 'indonesia', 'yg', 'usa', 'inggris', 'australia', 'kafir', 'pic', 'twitter', 'com', 'vzqdufn', 'ma']",R
"['amar', 'yg', 'lebih', 'muslim', 'sokong', 'undang', 'islam', 'layak', 'aku', 'sbg', 'orang', 'iman', 'ko', 'rujuk', 'amanat', 'had', 'diingt', 'siapa', 'yg', 'sekular', 'iaitu', 'politik', 'suku', 'agama', 'suku', 'memang', 'kafir', 'aset', 'th', 'djual', 'cina']",Non_R
"['dap', 'lancar', 'tabung', 'bela', 'lge', 'sambut', 'hangat', 'cina', 'ras', 'cauvinis', 'ultra', 'kiasau', 'kafir', 'harbi', 'yg', 'beza', 'baik', 'jenayah', 'rasuah', 'salah', 'kuasa', 'yg', 'lge', 'laku', 'https', 'twitter', 'com', 'wak', 'dojer', 'status']",R
"['ulah', 'cina', 'kafir', 'liberal', 'pki', 'begitah', 'hasil', 'analisa', 'kadrun']",R
"['tolong', 'viralkan', 'bajing', 'nista', 'islam', 'bakar', 'foto', 'uas', 'hrs', 'neopki', 'cina', 'bangsat', 'kafir', 'kristen', 'syiah', 'aknatullah', 'cari', 'pic', 'twitter', 'com', 'pjcjmfbq', 'https', 'twitter', 'com', 'bintang', 'status', 's']",R
"['tolong', 'viralkan', 'bajing', 'nista', 'islam', 'bakar', 'foto', 'uas', 'hrs', 'neopki', 'cina', 'bangsat', 'kafir', 'kristen', 'syiah', 'aknatullah', 'cari', 'pic', 'twitter', 'com', 'nzqtamjn', 'i']",R
"['kafir', 'cina', 'yg', 'ulah', 'ga', 'paham', 'tuhan']",R
"['dapmalaysia', 'paiamanah', 'limkitsiang', 'limlipeng', 'ngehkooham', 'tonypua', 'dyanasmd', 'alo', 'mahacai', 'barua', 'rba', 'dap', 'laknatullah', 'komunis', 'yahudi', 'royan', 'siang', 'malam', 'selagi', 'hidup', 'well', 'may', 'your', 'bos', 'cina', 'kafir', 'harbi', 'laknatullah', 'lim', 'guan', 'eng', 'rest', 'in', 'jail', 'and', 'hell', 'forever', 'pic', 'twitter', 'com', 'qvzqfid']",R
"['dapmalaysia', 'limkitsiang', 'limlipeng', 'tonypua', 'teresakok', 'dyanasmd', 'paiamanah', 'ngakorming', 'ngehkooham', 'well', 'may', 'dap', 'laknatullah', 'komunis', 'yahudi', 'royan', 'siang', 'malam', 'selagi', 'hidup', 'and', 'cina', 'dap', 'laknatullah', 'kafir', 'harbi', 'laknatullah', 'lim', 'guan', 'eng', 'rest', 'in', 'jail', 'and', 'he', 'll', 'forever', 'pic', 'twitter', 'com', 'rmiyuwufis']",R
"['cina', 'kafir', 'bikin', 'gara', 'gara', 'ketemu', 'bonyokin']",R
"['mrk', 'dah', 'achieve', 'yg', 'mrk', 'nak', 'byk', 'bangkai', 'biawak', 'ckp', 'tgk', 'najib', 'billion', 'kafir', 'cina', 'dap', 'makan', 'billion']",R
"['this', 'is', 'to', 'comfo', 'the', 'umno', 'gang', 'that', 'dap', 'also', 'being', 'charge', 'so', 'all', 'bangkai', 'biawak', 'will', 'say', 'see', 'najib', 'billion', 'lge', 'billion', 'cina', 'kafir', 'dahsyat', 'najib', 'tu', 'bagus', 'krn', 'bg', 'anak', 'yatim', 'mcm', 'rosmah']",R
"['machinery', 'raja', 'utk', 'create', 'persepsi', 'bahawa', 'cina', 'ni', 'korup', 'walhal', 'th', 'malaysia', 'yg', 'jahanam', 'melayu', 'rompak', 'curik', 'org', 'melayu', 'jugak', 'agens', 'lead', 'by', 'melayu', 'cover', 'pimpin', 'melayu', 'korup', 'tuhan', 'orang', 'tipu', 'rakyat', 'kafir', 'musyrik']",Non_R
"['pai', 'tu', 'tunggang', 'agama', 'nk', 'rak', 'xundi', 'pai', 'jatuh', 'kafir', 'undi', 'masuk', 'syurga', 'yg', 'sensitif', 'mati', 'kena', 'tanam', 'kat', 'jirat', 'cina', 'pulak', 'tu']",Non_R
"['ys', 'lge', 'cina', 'kafir', 'melayu', 'islam', 'betul', 'celah', 'saudara', 'dgn', 'https', 'twitter', 'com', 'youngsyefura', 'status']",R
"['dapmalaysia', 'alo', 'mahacai', 'barua', 'dap', 'laknatullah', 'bos', 'ko', 'cina', 'kafir', 'harbi', 'laknatullah', 'lim', 'guan', 'eng', 'h', 'kena', 'tahan', 'kes', 'rasuah', 'komen', 'korang', 'barua', 'rba', 'dap', 'laknatullah', 'komunis', 'yahudi', 'royan', 'siang', 'malam', 'selagi', 'hidup', 'komen', 'sikit', 'barua', 'oii']",R
"['kafir', 'christian', 'evangelists', 'cina', 'cina', 'dapmalaysia', 'melayu', 'bebal', 'keldai', 'terpwking', 'berok', 'kena', 'cili', 'pic', 'twitter', 'com', 'iieoal', 'qvm']",R
"['wkwkwk', 'bantu', 'cina', 'kadrun', 'gak', 'cina', 'udah', 'mati', 'bantai', 'amrik', 'kafir', 'pic', 'twitter', 'com', 'ns', 'rgmnkcp']",Non_R
"['kaget', 'njir', 'kirain', 'nanas', 'temen', 'gue', 'oiya', 'lupa', 'nanas', 'temen', 'gue', 'cina', 'kafir', 'ya', 'mba', 'mba', 'hijab', 'krinj', 'gak', 'gitu', 'sukurlah']",Non_R
"['yha', 'spt', 'cina', 'lu', 'athau', 'plink', 'mhenyebalqan', 'kafir', 'lu', 'if', 'u', 'kno', 'wht', 'i', 'mean', 'alyaztch', 'minhoritaz', 'vhiza', 'avha']",Non_R
"['panggil', 'sayang', 'nya', 'cina', 'kafir']",Non_R
"['wkwkwk', 'bantu', 'cina', 'kadrun', 'gak', 'cina', 'udah', 'mati', 'bantai', 'amrik', 'kafir', 'pic', 'twitter', 'com', 'cpmrmghynd']",Non_R
"['maksud', 'indonesia', 'cepat', 'maju', 'ikut', 'paham', 'komunis', 'cina', 'gitu', 'ya', 'luhut', 'pantesan', 'islam', 'sengaja', 'tuduh', 'radikal', 'biar', 'komunis', 'dominasi', 'hidup', 'rakyat', 'indonesia', 'dasar', 'kakek', 'gila', 'luhut', 'singgung', 'paham', 'komunisme', 'hasil', 'tekan', 'miskin', 'china', 'http', 'share', 'babe', 'news', 's', 'vcyrmmpqvr']",Non_R
"['krn', 'yg', 'demo', 'offline', 'online', 'dalih', 'perintah', 'cina', 'against', 'islam', 'krn', 'yaa', 'negara', 'ofclly', 'komunis', 'w', 'jd', 'kepo']",Non_R
"['ngenes', 'pdhl', 'tka', 'cina', 'komunis', 'indonesia', 'jd', 'tamu', 'agung', 'sambut', 'dgn', 'karpet', 'merah']",R
"['bela', 'junjung', 'komunis', 'negara', 'barat', 'hati', 'cina', 'sampe', 'produk', 'huawei', 'blok', 'amerika', 'euro', 'puja', 'puja']",R
"['cina', 'ideologi', 'komunis', 'tp', 'maoisme', 'ideologi', 'cina', 'bedasarkan', 'marxisme', 'lenin', 'kembang', 'mao', 'zedong']",Non_R
"['bangga', 'banget', 'komunis', 'cina']",R
"['panjang', 'tangan', 'komunis', 'ekonomi', 'cina', 'lg', 'diancurin', 'duit', 'impor', 'yg', 'bener', 'pakai', 'bayar', 'impor', 'tinggal', 'milyar', 'dollar', 'jabat', 'komunis', 'nya', 'lg', 'jd', 'sasar', 'drone', 'bunuh', 'milik', 'amerika', 'kayak', 'lbp', 'bidik', 'usa', 'jg']",Non_R
"['cina', 'komunis']",Non_R
"['beulis', 'majoriti', 'makna', 'kata', 'minoriti', 'juang', 'utk', 'negara', 'golong', 'dlm', 'golong', 'minoriti', 'bukti', 'komunis', 'majoriti', 'cina', 'melayu', 'jugak', 'minoriti']",Non_R
"['kemaren', 'gw', 'cina', 'gak', 'gin', 'gin', 'cina', 'komunis', 'kali', 'gak', 'pulang', 'kalo', 'nyunset', 'bangke']",R
"['usir', 'kerja', 'cina', 'tegnologi', 'nikel', 'yg', 'tungku', 'anak', 'indonesia', 'kerja', 'klau', 'nasionalisasi', 'ruh', 'tambang', 'yg', 'kuasa', 'cina', 'komunis']",R
"['gaya', 'pidato', 'mao', 'pimpin', 'cina', 'komunis', 'lompat']",R
"['mendiang', 'tan', 'sri', 'yuen', 'yuet', 'leng', 'tokoh', 'polis', 'negara', 'ex', 'sb', 'watak', 'lawan', 'komunis', 'jmpa', 'chin', 'peng', 'ckp', 'usaha', 'utk', 'mmbunuh', 'chin', 'peng', 'dn', 'bgitu', 'brusaha', 'utk', 'mmbunuh', 'melayu', 'india', 'cina', 'https', 'twitter', 'com', 'rifaa', 'status', 'pic', 'twitter', 'com', 'gjkaoc', 'wo']",Non_R
"['may', 'cina', 'kafir', 'harbi', 'laknatullah', 'lim', 'guan', 'eng', 'and', 'dap', 'laknatullah', 'komunis', 'yahudi', 'rest', 'in', 'hell', 'forever']",R
